Annual Hash Growth,Block Height,Block Interval,Block Size,Blockchain Size,Daily Blocks,Chain Value Density,Daily Transactions,Difficulty,Fee Percentage,Two-Week Hash Growth,Hash Rate,Market Capitalization,Metcalfe's Law - TX,Metcalfe's Law - UTXO,Miner Revenue Value,Miner Revenue,Money Supply,Output Value,Output Volume,Bitcoin Price,Quarterly Hash Growth,Total Transactions,Transaction Amount,Transaction Fees,Transaction Size,Transaction Value,Transactions per Block,Avg. UTXO Amount,UTXO Growth,UTXO Set Size,Avg. UTXO Value,Velocity - Daily,Velocity - Quarterly,Velocity of Money
116.641,202741,572,96222,3407011378,149,37656.95,31730,3054628,0.00273781,1.45802,22.03941766,122354193.5,0.85,0.76,90206.39,7473.60324,10137050,10405526.01,862098.261,12.07,65.4488,7874739,45.29473729,23.60324049,454,546.71,213,4.0788,13751,2485275,49.23,0.0850466,51.8738,87.2355
126.41,202879,620,88458,3419218624,138,37236.97,26620,3054628,0.00175433,1.30336,22.19126404,121423081.5,1.02,0.75,82855.82,6921.956933,10143950,14981206.69,1251562.798,11.97,65.3536,7901359,80.94389221,21.95693288,471,968.9,193,4.0634,11117,2496392,48.64,0.123382,51.7118,87.2682
134.217,203028,581,90262,3432667617,149,37242.35,28629,3054628,0.000750401,3.64933,22.47326446,121918314,0.94,0.75,89717.99,7470.274122,10151400,32448015.39,2701749.824,12.01,68.2344,7929988,143.9378104,20.27412233,483,1728.69,192,4.0417,15271,2511663,48.54,0.266148,51.705,87.4418
133.376,203176,580,103723,3448018688,148,36609.27,33450,3054628,0.000808271,1.89752,22.32141808,120381780,0.78,0.73,87942.18,7421.280815,10158800,31199371.03,2632858.315,11.85,69.1451,7963438,127.9375185,21.28081471,530,1516.06,226,4.0251,12198,2523861,47.7,0.259172,51.7917,87.6019
140.955,203303,665,101915,3460961889,127,36402.76,27433,3054628,0.00128182,2.00086,22.36480276,120152073,0.97,0.73,75261.99,6367.342247,10165150,15991592.37,1352926.597,11.82,71.5761,7990871,64.0887143,17.3422473,469,757.53,216,4.0065,13295,2537156,47.36,0.133096,51.6803,87.6517
145.336,203472,512,88363,3475895215,169,36092.35,31368,3054628,0.00171945,3.21692,22.1695717,119641536,0.83,0.72,99629.05,8471.857912,10173600,14949258.95,1271195.489,11.76,64.8425,8022239,46.74791151,21.85791219,495,549.76,186,3.9941,10007,2547163,46.97,0.124953,51.5202,87.6789
144.999,203627,556,100865,3491529358,155,36019.27,33708,3072322,0.00104022,3.9316,22.47104839,119936303,0.77,0.72,91580.81,7774.262689,10181350,27476187.73,2332443.78,11.78,62.4024,8055947,115.3007314,24.26268878,461,1358.24,217,3.9753,14006,2561169,46.83,0.229092,51.5556,87.7928
144.951,203769,600,114218,3507748273,142,36060.46,32442,3072322,0.00186813,3.13276,22.33704479,120631248,0.81,0.72,84859.7,7167.204143,10188450,42592375.96,3597329.051,11.84,62.33,8088389,180.1256254,67.20414316,520,2132.69,228,3.9606,11279,2572448,46.89,0.353086,51.7516,88.0518
148.723,203926,546,91061,3522044905,157,36063.18,27869,3072322,0.000518796,7.27129,22.76892683,121132044,0.96,0.72,93463.51,7867.299126,10196300,39613347.03,3334456.821,11.88,66.2633,8116258,209.8684873,17.29912619,524,2493.24,178,3.9527,7132,2579580,46.96,0.327028,51.873,88.2815
150.731,204061,635,95387,3534922196,135,35471.35,25886,3072322,0.000609578,7.25187,22.48219727,119579746,1.03,0.71,79292.51,6765.572173,10203050,29939521.2,2554566.656,11.72,65.7878,8142144,155.8310154,15.57217335,541,1826.34,192,3.9466,5670,2585250,46.25,0.250374,51.8576,88.4432
164.442,204219,543,91232,3549336896,158,35294.31,29930,3072322,0.000680949,8.66519,22.7189739,119468115,0.87,0.7,92638.48,7917.818797,10210950,30615897.74,2616743.396,11.7,63.7532,8172074,177.1457377,17.81879693,510,2072.61,189,3.9363,8780,2594030,46.05,0.25627,51.9016,88.5783
176.959,204380,538,116295,3568060435,161,34626.25,41269,3072322,0.00104926,15.1675,23.47674366,117825070,0.61,0.69,93100.8,8074.657394,10219000,27094914.84,2349949.249,11.53,69.1767,8213343,95.38150105,24.65739432,509,1099.75,256,3.9175,14493,2608523,45.17,0.229961,51.8839,88.6786
171.12,204537,542,120004,3586901116,157,34889.38,43154,3072322,0.0011237,7.6665,23.23616315,119347339.5,0.58,0.69,91907.12,7875.502578,10226850,26485012.16,2269495.472,11.67,69.2209,8256497,101.9901905,25.50257758,449,1190.23,275,3.8996,13989,2622512,45.51,0.221918,51.8955,88.7799
161.888,204667,669,120376,3602549976,130,34819.48,31571,3072322,0.000790645,4.60242,22.69071332,119627861.5,0.82,0.69,76225.62,6520.583546,10233350,30433346.2,2603365.8,11.69,64.4549,8288068,138.2795567,20.58354581,485,1616.49,243,3.8924,6574,2629086,45.5,0.254402,52.0237,88.9436
172.164,204829,530,96812,3618233509,162,34547.59,33105,3072322,0.00113694,4.93505,23.12707319,119210478,0.78,0.69,94536.96,8121.732119,10241450,22249110.12,1911435.577,11.64,62.3161,8321173,86.50873129,21.73211868,481,1006.96,204,3.8739,14635,2643721,45.09,0.186639,51.9326,89.0246
173.605,204972,605,89552,3631039385,143,32289.27,26015,3072322,0.00115038,2.84056,22.82162128,111812226,0.95,0.64,78182.18,7166.10296,10248600,15271580.64,1399778.244,10.91,55.8237,8347188,65.52038811,16.10295952,493,714.83,182,3.8702,4337,2648058,42.22,0.136584,51.8306,89.0498
187.197,205137,518,65274,3641809536,165,30329.63,21783,3072322,0.00171507,4.46262,23.47616108,105337849.5,1.09,0.6,84916.24,8268.378243,10256850,11004886.38,1071556.609,10.27,58.5708,8368971,61.51198152,18.37824264,497,631.73,132,3.862,7788,2655846,39.66,0.104474,51.7248,89.0302
186.257,205312,491,47590,3650137733,175,30522.17,16349,3072322,0.000742862,6.83491,23.84706697,106248960,1.5,0.61,90691.08,8762.42304,10265600,17308397.22,1672308.91,10.35,59.5053,8385320,134.3662208,12.42304022,496,1390.69,93,3.8571,5624,2661470,39.92,0.162905,51.7366,89.0842
186.491,205478,513,51841,3658743290,166,31152.22,18005,3072322,0.00142863,7.11544,23.95615694,108697862,1.38,0.62,87951.62,8313.007983,10273900,9633154.54,910506.1002,10.58,53.2962,8403325,64.51206569,13.00798283,453,682.54,108,3.8468,9286,2670756,40.7,0.0886245,51.6881,89.0577
197.135,205636,546,73942,3670426091,158,31106.31,22077,3304356,0.00169466,9.3315,24.23832446,108884262,1.1,0.62,83848.86,7917.739221,10281800,11085096.42,1046751.315,10.59,57.6611,8425402,75.45796732,17.73922066,600,799.1,140,3.8475,1607,2672363,40.75,0.101808,51.4494,89.0725
205.864,205779,591,98520,3684514507,143,31477.42,31096,3304356,0.00056285,10.1755,24.75759118,110606212.5,0.77,0.62,77118.48,7173.812173,10288950,45479155.68,4230619.133,10.75,62.9742,8456498,109.4500561,23.8121728,452,1176.59,217,3.8354,10243,2682606,41.23,0.411183,51.6115,89.3796
200.372,205923,602,89138,3697350443,144,31974.1,26593,3304356,0.000589411,10.1406,24.60214788,112742842.5,0.93,0.63,79083.25,7222.21464,10296150,41269805.83,3768932.039,10.95,60.4039,8483091,212.0862572,22.21463987,488,2322.34,185,3.8306,5239,2687845,41.95,0.366055,51.7715,89.6357
200.588,206060,634,82138,3708603365,137,31519.58,24047,3304356,0.000818664,8.46794,24.69698602,111478460,1.03,0.62,74342.43,6870.834131,10303000,27535538.54,2544874.172,10.82,61.1922,8507138,155.2703019,20.83413069,450,1680.02,176,3.8212,8403,2696248,41.35,0.247005,51.8503,89.7812
191.875,206203,592,91938,3721750486,143,30500.5,29011,3304356,0.00322163,8.76438,24.45262296,108256575,0.81,0.6,75354.07,7176.577967,10310150,8662075.83,824959.6025,10.5,57.253,8536149,47.32117648,26.57796732,455,496.87,203,3.8086,10855,2707103,39.99,0.0800169,51.7533,89.7677
184.828,206349,592,76623,3732937437,146,30546.55,24446,3304356,0.000991388,5.90477,24.0604773,108745923,0.98,0.6,77145.19,7319.277744,10317450,20495033.83,1944500.364,10.54,56.6429,8560595,122.1202978,19.27774378,459,1287.15,167,3.7957,11084,2718187,40.01,0.188469,51.7147,89.8548
183.108,206506,544,73334,3744450800,157,30649.28,23802,3304356,0.000810676,2.75197,24.1228171,109448180,1.02,0.61,83413.88,7869.2344,10325300,25149757.51,2372618.633,10.6,62.5593,8584397,150.7534433,19.23439991,470,1597.99,152,3.7926,4310,2722497,40.2,0.229789,51.7119,89.9895
183.375,206666,535,97322,3760022257,160,30834.17,32464,3304356,0.00120192,4.01781,24.16974865,110566310,0.73,0.61,85876.9,8025.878769,10333300,23038131.07,2153096.362,10.7,57.6512,8616861,86.87890407,25.87876925,469,929.6,203,3.7861,6773,2729270,40.51,0.208367,51.6919,90.1068
181.456,206801,638,111490,3775073438,135,31075.95,32576,3304356,0.00131067,5.69091,23.98202245,111879341,0.74,0.61,73319.86,6776.327549,10340050,21734018.73,2008689.347,10.82,51.8428,8649437,91.49697462,26.32754853,479,990,241,3.7759,9152,2738422,40.86,0.194266,51.6818,90.2163
183.049,206958,541,104170,3791428152,157,31251.58,35890,3304356,0.00165489,5.01579,24.28707753,112999068,0.67,0.62,86036.16,7878.769578,10347900,18983700.94,1738434.152,10.92,53.0734,8685327,66.68839402,28.76957784,467,728.24,229,3.7668,8742,2747164,41.13,0.168002,51.6838,90.2041
183.185,207112,561,98042,3806526689,154,31093.73,32253,3304356,0.00191136,8.16933,24.68599571,112876040,0.75,0.61,84199.8,7724.752024,10355600,14115177.86,1294970.446,10.9,56.4433,8717580,57.04664445,24.75202425,464,621.81,209,3.7552,10541,2757705,40.93,0.125053,51.6059,90.1704
193.669,207264,566,76786,3818198160,152,30765.29,24975,3304356,0.00231164,6.05306,24.89718769,112026192,0.98,0.61,82367.53,7619.567696,10363200,9150280.64,846464.4441,10.81,56.0651,8742555,39.51290895,19.56769636,453,427.13,164,3.742,11723,2769428,40.45,0.0816817,51.495,90.1524
194.005,207408,595,88160,3830893147,144,30826.57,26824,3304356,0.00512163,4.20676,24.85025614,112622544,0.91,0.61,78423.59,7221.325445,10370400,4521657.24,416358.862,10.86,51.3741,8769379,22.65902643,21.32544518,486,246.08,186,3.7379,4979,2774407,40.59,0.0401508,51.3486,90.1008
191.228,207555,585,71741,3841439091,147,30452.13,23742,3304356,0.00414454,2.7527,24.61559838,111560812.5,1.03,0.6,79200.26,7367.465739,10377750,4530026.98,421397.8583,10.75,45.8191,8793121,30.54698735,17.46573933,469,328.38,162,3.725,11563,2785970,40.04,0.0406076,51.1729,90.0549
181.41,207687,654,84030,3852531110,132,30977.3,24162,3368767,0.00371535,-0.905134,24.01893513,113812476,1.03,0.61,72533.12,6617.985499,10384350,5305389.12,484068.3504,10.96,41.6913,8817283,33.59513663,17.98549855,489,368.2,183,3.7164,8248,2794218,40.73,0.0466169,51.0317,90.0198
179.478,207827,615,85334,3864477910,140,30845.97,26308,3368767,0.00235167,-2.25098,24.20030177,113681369,0.94,0.61,76798.78,7019.998201,10391350,9302983.59,850364.1309,10.94,41.1185,8843591,37.0773277,19.99820139,441,405.63,188,3.7114,5630,2799848,40.6,0.0818358,50.918,90.0085
184.074,207970,605,97110,3878364700,143,30728.55,31171,3368767,0.00156986,-2.70284,23.93719092,113655605,0.78,0.6,78413.73,7174.174875,10398500,16831229.35,1539911.194,10.93,40.0971,8874762,74.88834887,24.17487517,433,818.53,218,3.7011,9742,2809590,40.45,0.148092,50.8255,90.0587
180.73,208106,631,119367,3894598556,136,31460.93,37261,3368767,0.00124195,-4.53485,23.57701508,116851519,0.66,0.62,76716.66,6831.403016,10405300,28394900.28,2528486.222,11.23,38.8769,8912023,118.3966904,31.40301596,438,1329.59,274,3.6885,11389,2820979,41.42,0.243003,50.7672,90.0469
175.972,208251,598,125464,3912790803,145,32368.93,40162,3368767,0.000846519,-3.98135,23.47907947,120785580,0.63,0.64,84474.77,7282.308149,10412550,44272051.08,3816556.127,11.6,38.9592,8952185,112.6165986,32.30814903,452,1306.35,277,3.6815,7386,2828365,42.71,0.366537,50.8883,89.9865
181.596,208391,614,118945,3929443047,140,32531.47,31766,3368767,0.00102564,-2.54036,23.44925414,121908735,0.82,0.63,82189.87,7024.775075,10419550,28261856.86,2415543.322,11.7,35.9044,8983951,129.9152624,24.7750751,566,1520.01,227,3.6281,43539,2871904,42.45,0.23183,50.5095,89.7203
182.785,208537,591,106573,3945002636,146,32342.72,34985,3368767,0.00131835,-2.61266,23.4925706,121681339.5,0.73,0.63,85519.97,7328.189551,10426850,24952984.78,2138216.348,11.67,34.4581,9018936,99.17029926,28.18955073,453,1157.32,240,3.6169,10884,2882788,42.21,0.205071,49.7609,89.4693
194.317,208683,573,112262,3961392913,146,32424.79,36286,3368767,0.00208408,-1.41604,23.82749523,122496921,0.71,0.63,86020.87,7327.160882,10434150,15299890.97,1303227.51,11.74,34.4593,9055222,56.07419886,27.1608824,447,658.31,249,3.6097,7761,2890549,42.38,0.124903,49.2956,89.3842
204.344,208830,582,115532,3978376074,147,32501.76,37882,3368767,0.00181129,0.0539367,23.99495755,123314115,0.68,0.63,87147.35,7379.115357,10441500,18983520.09,1607410.676,11.81,36.7247,9093104,65.16891496,29.11535701,448,769.64,258,3.599,10675,2901224,42.5,0.153947,48.6969,89.266
207.405,208982,565,119354,3996517946,152,32131.03,38253,3368767,0.00343327,-0.316264,24.21026624,122463452,0.67,0.62,89423.83,7630.019282,10449100,10247182.26,874332.9574,11.72,36.6193,9131357,31.93135935,30.01928241,506,374.24,252,3.5966,4011,2905235,42.15,0.0836783,47.9745,88.9893
218.746,209126,597,100925,4011051177,144,33212.08,31620,3368767,0.00148144,-1.15184,24.40165174,127044045,0.85,0.64,87752.85,7222.456826,10456300,18417630.63,1515854.373,12.15,36.5008,9162977,76.2465899,22.45682558,477,926.4,220,3.5855,11054,2916289,43.56,0.144973,47.0867,88.9248
223.655,209289,527,99559,4027279317,163,33512.72,32007,3368767,0.00230228,-0.260747,24.83226913,128712735,0.85,0.65,100566.65,8176.150801,10464450,13970850.71,1135841.521,12.3,38.58,9194984,59.37545341,26.15080117,521,730.32,196,3.5796,7074,2923363,44.03,0.108545,46.7467,88.8147
228.172,209440,572,89420,4040781668,151,33642.23,29186,3368767,0.00196684,0.986582,25.0954242,129643360,0.95,0.65,93736.44,7571.602324,10472000,13596982.91,1098302.335,12.38,37.9634,9224170,80.7003519,21.60232396,455,999.07,193,3.5702,9830,2933193,44.2,0.104882,46.4971,88.7569
239.061,209586,583,117206,4057893787,146,33659.11,35926,3368767,0.00353096,1.94928,25.0954242,130257699,0.76,0.65,91097.79,7328.864871,10479300,10160919.03,817451.2493,12.43,39.4506,9260096,34.70244488,28.86487089,493,431.35,246,3.5664,5185,2938378,44.33,0.078009,45.8993,88.6207
240.17,209743,548,110731,4075278503,157,33297.78,37453,3438909,0.0023994,5.90304,25.43678271,129411431,0.72,0.65,97211.42,7877.748504,10487150,14270564.3,1156447.674,12.34,41.9346,9297549,42.51949032,27.74850354,487,524.69,239,3.5592,8122,2946500,43.92,0.110275,45.2326,88.4928
246.889,209891,580,87791,4088271603,148,32650.12,27100,3438909,0.00579017,5.51284,25.53442634,127298891.5,1.01,0.64,90751.27,7481.555668,10494550,17084339.03,1408436.853,12.13,38.7275,9324649,62.29651116,81.55566754,484,755.66,183,3.5552,5389,2951889,43.12,0.134214,44.0491,88.1829
248.864,210063,497,100995,4105642660,172,32936.05,37963,3438909,0.0023314,9.02936,26.09856521,128959341,0.71,0.64,86501.1,7044.06352,10501575,23208705.2,1889959.707,12.28,41.0109,9362612,75.04395295,44.06351997,465,921.54,221,3.5454,10111,2962000,43.54,0.179973,43.1105,87.9275
236.631,210229,519,102638,4122680559,166,33186.99,36545,3438909,0.00243514,13.278,26.70756179,130481104.5,0.74,0.65,51902.46,4178.942177,10505725,14761085.19,1188493.172,12.42,43.342,9399157,67.41222246,28.94217716,485,837.26,220,3.5403,5441,2967441,43.97,0.113131,42.2666,87.3374
226.466,210354,676,109802,4136405754,125,33539.59,30792,3438909,0.00309414,10.1438,25.86074453,132306421.5,0.91,0.65,39638.16,3148.384223,10508850,9514714.83,755735.8881,12.59,35.8896,9429949,42.19313216,23.38422327,468,531.21,246,3.5279,11345,2978786,44.42,0.0719165,41.5314,87.2214
225.723,210521,514,90191,4151467592,167,33298.41,32591,3438909,0.00410324,12.2709,26.32670009,131833333.5,0.85,0.65,52676.37,4200.667837,10513025,7844088.44,625525.3939,12.54,40.2541,9462540,25.09272897,25.66783725,483,314.66,195,3.52,7863,2986649,44.14,0.0595025,41.0641,86.6869
222.208,210664,606,66550,4160984284,143,33180.55,20269,3438909,0.00142951,12.0616,26.32616042,131667832,1.43,0.65,44947.68,3590.069987,10516600,13198433.37,1054187.969,12.52,38.7142,9482809,79.87618728,15.06998715,462,1000.05,142,3.5126,7294,2993943,43.98,0.100242,40.7774,86.425
213.528,210811,588,73164,4171739445,147,33265.23,22345,3438909,0.00107482,9.46156,26.08194743,132345059.5,1.29,0.65,46467.02,3693.721638,10520275,21912170.74,1741825.973,12.58,37.1769,9505154,139.0351076,18.72163763,494,1749.06,152,3.5086,4502,2998445,44.14,0.16557,40.3329,86.3245
193.928,210923,764,141596,4187598233,112,34650.01,33279,3438909,0.00114648,5.03365,25.20278066,138378436.3,0.87,0.68,37202.13,2829.059013,10523075,33329995.08,2534600.386,13.15,31.1187,9538433,110.405644,29.0590131,515,1451.83,297,3.5052,3676,3002121,46.09,0.240864,39.6789,86.2603
185.885,211045,691,135667,4204149608,122,34969.91,34018,3438909,0.000936042,-0.944023,23.98171571,140207985,0.86,0.68,40988.02,3077.178681,10526125,38675256.55,2903547.789,13.32,20.9749,9572451,101.9017524,27.17868085,492,1357.33,279,3.5045,1459,3003580,46.68,0.275845,37.7898,85.8146
182.132,211182,632,125304,4221316195,137,35074.43,35673,3438909,0.000949297,-4.62327,23.27349803,141201265.5,0.83,0.69,46334.12,3455.192007,10529550,42649567.81,3180430.113,13.41,12.916,9608124,145.3782554,30.19200743,480,1949.52,260,3.4987,5986,3009566,46.92,0.302051,36.3943,85.5563
183.05,211311,671,113750,4235989977,129,34989.71,32853,3438909,0.00124587,-5.88382,23.37118323,141349840.5,0.9,0.69,43612.34,3249.80216,10532775,26715450.59,1990719.12,13.42,13.4801,9640977,73.39971882,24.80215993,451,985.02,255,3.494,4966,3014532,46.89,0.189005,35.8582,85.2826
176.549,211449,619,102771,4250172308,138,34884.37,32350,3438909,0.00253828,-9.69284,22.66296555,141396139.5,0.92,0.68,46635.67,3475.086857,10536225,13263209.35,988316.6429,13.42,8.98575,9673327,31.21161646,25.08685742,445,418.86,234,3.4844,9302,3023834,46.76,0.0938042,35.5847,85.1983
167.438,211575,677,117675,4264999409,126,34462.55,31885,3438909,0.00176983,-11.3472,22.24780347,140173687.5,0.93,0.68,42220.42,3174.467996,10539375,18386994.42,1382480.783,13.3,6.23007,9705212,94.43813544,24.46799612,471,1256.03,253,3.4799,4817,3028651,46.28,0.131175,33.7116,85.1958
171.365,211718,607,119392,4282072397,143,34698.23,36523,3370182,0.00269626,-13.1953,22.08032533,141697248,0.81,0.68,48467.36,3606.20253,10542950,15553046.71,1157220.738,13.44,4.8184,9741735,41.99815597,31.20253005,473,564.46,255,3.4667,12534,3041185,46.59,0.109765,32.0659,85.1988
188.684,211862,597,119343,4299257843,144,34777.11,37025,3370182,0.00198131,-10.742,22.7915259,142589356,0.8,0.68,49100.23,3631.673594,10546550,21612858.34,1598584.197,13.52,8.99331,9778760,85.54907155,31.67359447,469,1156.62,257,3.4485,17159,3058344,46.62,0.151577,31.1312,85.2518
183.669,211992,643,135168,4316829638,130,34953.74,36996,3370182,0.000817948,-12.1659,22.92344816,143899272,0.81,0.69,44724.24,3278.903377,10549800,48198507.28,3533614.903,13.64,13.8966,9815756,114.1600497,28.90337725,491,1557.14,285,3.4459,3199,3061543,47,0.334949,29.3436,85.528
193.851,212123,659,144706,4335786081,131,34888.28,41758,3370182,0.00112907,-14.9567,22.71298418,144260535.3,0.71,0.69,45372.89,3319.15825,10553075,53463166.53,3910985.115,13.67,13.4982,9857514,108.7692688,44.15824963,481,1486.88,319,3.4437,2914,3064457,47.08,0.370606,28.0213,85.8308
